matchId,championId,championName,participantId,perk1,perk2,perk3,perk4,perk5,perk6,puuid,summoner1Id,summoner2Id,summonerId,summonerLevel,summonerName,teamId,win,assists,baronKills,bountyLevel,champExperience,champLevel,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner2Casts,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,challenges.12AssistStreakCount,challenges.abilityUses,challenges.acesBefore15Minutes,challenges.alliedJungleMonsterKills,challenges.baronTakedowns,challenges.blastConeOppositeOpponentCount,challenges.bountyGold,challenges.buffsStolen,challenges.completeSupportQuestInTime,challenges.controlWardsPlaced,challenges.damagePerMinute,challenges.damageTakenOnTeamPercentage,challenges.dancedWithRiftHerald,challenges.deathsByEnemyChamps,challenges.dodgeSkillShotsSmallWindow,challenges.doubleAces,challenges.dragonTakedowns,challenges.effectiveHealAndShielding,challenges.elderDragonKillsWithOpposingSoul,challenges.elderDragonMultikills,challenges.enemyChampionImmobilizations,challenges.enemyJungleMonsterKills,challenges.epicMonsterKillsNearEnemyJungler,challenges.epicMonsterKillsWithin30SecondsOfSpawn,challenges.epicMonsterSteals,challenges.epicMonsterStolenWithoutSmite,challenges.flawlessAces,challenges.fullTeamTakedown,challenges.gameLength,challenges.getTakedownsInAllLanesEarlyJungleAsLaner,challenges.goldPerMinute,challenges.hadAfkTeammate,challenges.hadOpenNexus,challenges.immobilizeAndKillWithAlly,challenges.initialBuffCount,challenges.initialCrabCount,challenges.jungleCsBefore10Minutes,challenges.junglerTakedownsNearDamagedEpicMonster,challenges.kTurretsDestroyedBeforePlatesFall,challenges.kda,challenges.killAfterHiddenWithAlly,challenges.killParticipation,challenges.killedChampTookFullTeamDamageSurvived,challenges.killsNearEnemyTurret,challenges.killsOnOtherLanesEarlyJungleAsLaner,challenges.killsOnRecentlyHealedByAramPack,challenges.killsUnderOwnTurret,challenges.killsWithHelpFromEpicMonster,challenges.knockEnemyIntoTeamAndKill,challenges.landSkillShotsEarlyGame,challenges.laneMinionsFirst10Minutes,challenges.legendaryCount,challenges.lostAnInhibitor,challenges.maxKillDeficit,challenges.moreEnemyJungleThanOpponent,challenges.multiKillOneSpell,challenges.multiTurretRiftHeraldCount,challenges.multikills,challenges.multikillsAfterAggressiveFlash,challenges.mythicItemUsed,challenges.outerTurretExecutesBefore10Minutes,challenges.outnumberedKills,challenges.outnumberedNexusKill,challenges.perfectDragonSoulsTaken,challenges.perfectGame,challenges.pickKillWithAlly,challenges.poroExplosions,challenges.quickCleanse,challenges.quickFirstTurret,challenges.quickSoloKills,challenges.riftHeraldTakedowns,challenges.saveAllyFromDeath,challenges.scuttleCrabKills,challenges.shortestTimeToAceFromFirstTakedown,challenges.skillshotsDodged,challenges.skillshotsHit,challenges.snowballsHit,challenges.soloBaronKills,challenges.soloKills,challenges.soloTurretsLategame,challenges.stealthWardsPlaced,challenges.survivedSingleDigitHpCount,challenges.survivedThreeImmobilizesInFight,challenges.takedownOnFirstTurret,challenges.takedowns,challenges.takedownsAfterGainingLevelAdvantage,challenges.takedownsBeforeJungleMinionSpawn,challenges.takedownsFirst25Minutes,challenges.takedownsInAlcove,challenges.takedownsInEnemyFountain,challenges.teamBaronKills,challenges.teamDamagePercentage,challenges.teamElderDragonKills,challenges.teamRiftHeraldKills,challenges.threeWardsOneSweeperCount,challenges.tookLargeDamageSurvived,challenges.turretPlatesTaken,challenges.turretTakedowns,challenges.turretsTakenWithRiftHerald,challenges.twentyMinionsIn3SecondsCount,challenges.unseenRecalls,challenges.visionScorePerMinute,challenges.wardTakedowns,challenges.wardTakedownsBefore20M,challenges.wardsGuarded,perks.statPerks.defense,perks.statPerks.flex,perks.statPerks.offense,perks.styles,challenges.earlyLaningPhaseGoldExpAdvantage,challenges.laningPhaseGoldExpAdvantage,challenges.maxCsAdvantageOnLaneOpponent,challenges.maxLevelLeadLaneOpponent,challenges.visionScoreAdvantageLaneOpponent,challenges.firstTurretKilledTime,challenges.highestCrowdControlScore,challenges.highestChampionDamage,metadata.gameMode,challenges.junglerKillsEarlyJungle,challenges.killsOnLanersEarlyJungleAsJungler,challenges.fastestLegendary,challenges.thirdInhibitorDestroyedTime,challenges.earliestDragonTakedown,challenges.controlWardTimeCoverageInRiverOrEnemyHalf,challenges.fasterSupportQuestCompletion,challenges.highestWardKills
NA1_4288960697,412,Thresh,1,8439,8463,8473,8451,8347,8345,GPqEbue-EA8zt7UCOgHnF9AaFV5Dfuyic1ApIp09e9f5CR5uZuYM1VupwpyAUKZ2kRzLnUHNbHPIyA,14,4,vNVqO0md-ge-Coq6i4UIyheoC0D2hlk_PuAFWYYyT-xgfP0,589,AntsWorld404,100,False,17,0,0,13129,15,0,1,144,144,144,19968,9,0,0,0,True,True,False,False,False,False,False,10244,10600,Invalid,0,0,2,7019,3070,3111,3075,4401,0,2052,18,2,8,NONE,0,2,1,156,14823,7620,10192,0,0,1,0,0,0,0,4059,1200,8309,5294,0,,,SUPPORT,0,46,23,23,5,5,5,False,,29,924,19459,9396,2947,18888,914,253,15,98,200,5,0,576,576,386,0,0,4,0,0,0,0,0,0,97,1,0.0,0,0,525,0,0,0,609.922473232809,0.17621252059773354,0,9,235,0,0,3200.86962890625,0,0,45,0.0,0,0,0,0,0,3,924.3610761900889,0.0,664.9821261227515,0,0,11,0,0,0.0,0,0,2.7777777777777777,5,0.5319148936170213,0,1,0.0,0,1,0,11,20,9,1,0,0,-20.0,0,0,0,0,,0,1,0,0,0,19,0,0,0,0,0,0,0,25.957341062040882,103,38,0,0,0,0,0,1,2,0,25,0,2,25,0,0,0,0.1295913440236943,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5002,5002,5007,"[{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 876, 'var2': 1051, 'var3': 0}, {'perk': 8463, 'var1': 724, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 460, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 199, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]",-0.10319268703460693,-0.0040299296379089355,1.0,2.0,0.0,,,,ARAM,,,,,,,,
NA1_4288960697,516,Ornn,2,8439,8463,8429,8242,8226,8236,Sfqh4S0_a1asSAWo2hm7zSmJXZYjA-q4ZdraCGXJ2rwkS00GUaRZcB6hmBNq2XGeQ8TKoUkVSCK98A,4,13,LZ_oc3oDJ8t278sM2I9g3VmjZMj3DIzPuGNj-SCa7T3fFQo,344,FameHurts,100,False,16,0,0,12681,14,0,1,431,431,431,31483,11,0,2,0,True,True,False,False,False,False,False,10970,11300,Invalid,0,0,2,7004,3121,3111,3065,1028,0,2052,20,2,8,NONE,0,3,2,120,19584,8435,15439,0,0,1,0,0,0,0,15994,5905,10256,5271,0,,,SUPPORT,0,48,39,30,12,5,0,False,,27,924,35578,14341,0,26520,1793,121,24,225,218,4,0,0,0,824,0,0,4,0,0,0,0,0,0,129,1,0.0,0,0,1200,0,0,0,930.8810983829222,0.24741534259769363,0,11,235,0,0,121.61722564697266,0,0,39,0.0,0,0,0,0,0,3,924.3610761900889,0.0,712.063717663123,0,0,11,0,0,0.0,0,0,2.1818181818181817,1,0.5106382978723404,0,0,0.0,0,2,0,6,28,19,1,0,0,-20.0,0,0,2,1,,0,3,0,0,0,17,0,0,0,0,0,0,0,25.957341062040882,104,66,0,0,0,0,0,0,6,0,24,0,2,24,0,0,0,0.1977860104519371,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5002,5002,5007,"[{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 273, 'var2': 603, 'var3': 0}, {'perk': 8463, 'var1': 588, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 48, 'var2': 18, 'var3': 19}, {'perk': 8242, 'var1': 153, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 246, 'var3': 0}, {'perk': 8236, 'var1': 14, 'var2': 0, 'var3': 0}], 'style': 8200}]",-0.15085738897323608,-0.003012239933013916,10.0,2.0,0.0,,,,ARAM,,,,,,,,
NA1_4288960697,523,Aphelios,3,8008,9111,9103,8014,8139,8135,IuQl8lA-RuJZlQmJ3zRpNhgr4294_qk7Si2umDc-Qg7OkRpYE6nHRFzKWgabI2tsQs1camMA1kL07g,4,1,_E917zaIcyk2im5FpPcupagcJWd5v_0yi2Y6yjupKtet1yk,379,never see her,100,False,19,0,0,13040,15,0,2,787,787,787,11715,10,0,0,0,True,True,False,False,False,False,False,10974,11125,Invalid,0,0,2,6673,3006,3072,1038,1037,0,2052,19,2,6,NONE,484,3,1,205,1080,817,12749,0,0,1,0,0,0,0,57416,18547,9962,5284,0,,,SUPPORT,0,47,37,0,5,3,3,False,,13,924,58496,19365,0,23035,2976,0,57,102,206,1,0,0,0,323,0,0,4,0,0,0,0,0,0,89,1,0.0,0,0,0,0,0,0,1256.9899025297775,0.21489807749020642,0,10,235,0,0,0.0,0,0,8,0.0,0,0,0,0,0,3,924.3610761900889,0.0,712.3339423217375,0,0,5,0,0,0.0,0,0,2.5,5,0.5319148936170213,0,0,0.0,0,3,0,0,11,25,0,0,0,-20.0,0,0,0,0,6673.0,0,1,0,0,0,19,0,0,0,0,0,0,0,25.957341062040882,87,32,0,0,0,0,0,0,0,0,25,0,2,25,0,0,0,0.26707494483625777,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5002,5008,5005,"[{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 16, 'var2': 4, 'var3': 0}, {'perk': 9111, 'var1': 500, 'var2': 250, 'var3': 0}, {'perk': 9103, 'var1': 8, 'var2': 30, 'var3': 0}, {'perk': 8014, 'var1': 370, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1164, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 400, 'var2': 5, 'var3': 0}], 'style': 8100}]",-0.16880208253860474,0.027390480041503906,43.0,2.0,0.0,,,,ARAM,,,,,,,,
NA1_4288960697,84,Akali,4,8010,8009,9105,8014,8139,8106,Tf60r9hOaapMSgqaMMuMnEqIEtJEPsmGJpv_deh6PgQYoapbgQojHj4FqgN_kd-bhEiBfgdXL2TvgQ,4,32,RSgWGgq1DkhckHh44f9RUg2ZtOlhtUPIHtTVKJjCbCvhnT_P,243,anders720519,100,False,14,0,0,13101,15,0,2,395,395,395,16662,10,0,2,0,True,False,True,False,False,False,False,11280,8050,Invalid,0,0,2,3157,4633,3111,3145,0,0,0,15,3,13,NONE,0,3,2,128,33920,20069,10029,0,0,1,0,0,0,0,3887,1450,11552,5274,0,,,SUPPORT,0,57,22,51,17,4,24,False,,0,924,41028,24057,0,22237,2011,0,19,53,196,1,0,3220,2537,655,0,0,4,0,0,0,0,0,0,147,1,0.0,0,0,750,0,0,0,1561.5715695342224,0.20745721087624105,0,10,235,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,924.3610761900889,0.0,732.2321249070108,0,0,0,0,0,0.0,0,0,2.7,1,0.574468085106383,0,4,0.0,0,0,0,0,14,13,1,0,0,-20.0,0,0,2,0,4633.0,0,6,0,0,0,21,0,0,0,0,0,0,0,,93,31,9,0,1,0,0,0,0,0,27,0,3,27,0,0,0,0.3317899689980533,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5002,5008,5008,"[{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 563, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 802, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 5, 'var2': 30, 'var3': 0}, {'perk': 8014, 'var1': 634, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 843, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]",-0.10792422294616699,0.032611966133117676,5.0,2.0,0.0,,,,ARAM,,,,,,,,
NA1_4288960697,31,Chogath,5,8005,9111,9104,8299,8139,8106,XivQH7wbwQ90plGTr4ZpTiGGx-4IhcSPaQ8JpJaS79O2_RkHq0Bi4ZOLLSHTiqc5KoueLAvMzckGGw,7,4,ugD-bmm1PBFmWZGICjvrC_XeSzmW7CE2YPofGSPb3sWFD_IJNBaCHYOeJg,67,Rukiga,100,False,14,0,0,12897,14,0,0,0,0,0,12619,7,0,0,0,True,False,False,False,False,False,False,8684,7600,Invalid,0,0,2,6662,3047,3075,3082,0,0,2052,12,0,1,NONE,0,0,1,229,15262,4323,10891,0,0,1,0,0,0,0,4999,1024,5108,5043,0,,,SUPPORT,0,45,13,5,4,4,2,False,,29,924,44206,5348,0,16509,2032,271,25,316,134,3,0,23944,0,508,0,0,4,0,0,0,0,0,1,67,1,0.0,0,0,0,0,0,0,347.14122668730516,0.15401684843812535,0,7,235,0,0,271.875,0,0,16,0.0,0,0,0,0,0,3,924.3610761900889,0.0,563.7358622120195,0,0,5,0,0,0.0,0,0,2.142857142857143,2,0.3191489361702128,0,0,0.0,0,1,0,0,21,15,0,0,0,-20.0,0,0,0,0,6662.0,0,0,0,0,0,13,0,0,0,0,0,0,0,,27,31,0,0,1,0,0,0,1,0,15,0,2,15,0,0,0,0.07375773169005752,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5002,5008,5005,"[{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 249, 'var2': 141, 'var3': 107}, {'perk': 9111, 'var1': 171, 'var2': 150, 'var3': 0}, {'perk': 9104, 'var1': 8, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 261, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 371, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]",-0.18127065896987915,-0.17837905883789062,11.0,2.0,0.0,,,,ARAM,,,,,,,,
NA1_4288960697,234,Viego,6,8010,9111,9104,8014,8139,8135,JesRhJmqkBmgLuCYxzK1s4y-I_0C-y3F4mmHVJWA-nzcT7NijE44AEpn6DEzzRRa6F9-pz-UFVCr6w,4,32,V_zH6V1tpYpX5SHCNI7vko8Ssvfsj4L4Uejv01C5zFrp6QP5qO3DsAO1sQ,49,l0lath0n,200,True,14,0,0,12879,14,0,0,0,0,0,15833,10,0,1,0,True,False,False,False,False,False,False,10168,9300,Invalid,0,0,0,6632,3111,0,3153,3051,1033,2052,19,1,6,NONE,0,2,2,155,2572,2136,10926,0,0,0,0,0,0,0,14652,9844,8831,7,0,,,SUPPORT,0,36,33,30,12,5,12,False,,11,924,17739,12180,87,20860,3987,0,14,22,230,1,0,515,200,1102,0,0,0,0,0,0,0,0,0,111,2,0.0,0,0,0,0,0,0,790.6448962561111,0.2512762563853403,0,10,235,0,0,87.79910278320312,0,0,16,0.0,0,0,0,0,1,6,924.3610761900889,0.0,660.011906733283,0,0,8,0,0,0.0,0,0,2.0,3,0.5263157894736842,0,2,0.0,0,0,0,2,20,13,0,0,2,-20.0,0,0,1,0,6632.0,0,3,0,0,0,11,0,0,0,0,0,0,0,11.394488734057916,293,34,2,0,0,0,0,0,4,0,20,0,0,20,0,0,0,0.12422948968478573,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5002,5008,5005,"[{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 311, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 318, 'var2': 200, 'var3': 0}, {'perk': 9104, 'var1': 6, 'var2': 30, 'var3': 0}, {'perk': 8014, 'var1': 426, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 544, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 400, 'var2': 5, 'var3': 0}], 'style': 8100}]",0.10658419132232666,-0.03568387031555176,8.0,1.0,0.0,336.4481708881716,,,ARAM,,,,,,,,
NA1_4288960697,25,Morgana,7,8229,8226,8210,8236,8126,8138,CxlGqhBYoNhjy4RXVXrM1Pg8ClGqE-bqaPjBW3Jaguf1jR4EByw0LDGowVVFAH8Ol3N7YwwQlrXMVA,4,13,isL3NTKgoxcM0tjj3PW2X6PAqNbsCSGJyIW1ML3yPhMwqhPs,137,H1GHground,200,True,29,0,2,15657,16,0,0,1346,1346,1346,5904,6,0,1,0,True,False,False,True,False,False,False,11990,10400,Invalid,0,1,0,6653,3020,3916,3135,1058,1058,2052,10,4,12,NONE,0,4,2,239,29635,16155,5407,0,0,0,1,0,0,0,2820,503,6273,29,0,,,SUPPORT,0,48,50,20,4,2,1,False,,53,924,33062,17265,1241,11899,2221,0,23,69,152,1,0,606,606,218,1,3,0,0,0,0,0,0,0,122,2,0.0,0,0,300,0,0,0,1120.7069166437577,0.1433415768560757,0,5,235,0,0,1241.825927734375,0,0,29,0.0,0,0,0,0,1,6,924.3610761900889,0.0,778.2826410786223,0,0,18,0,0,0.0,0,3,6.833333333333333,13,1.0789473684210527,0,3,0.0,0,3,0,0,10,14,1,0,2,-20.0,0,0,1,0,6653.0,1,1,0,0,0,25,0,0,2,0,0,1,0,11.394488734057916,93,18,0,0,0,0,0,0,1,1,41,0,1,41,0,1,0,0.1760902384877535,0,0,0,0,0,3,0,0,0,0.0,0,0,0,5001,5008,5007,"[{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1662, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 601, 'var3': 0}, {'perk': 8210, 'var1': 49, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 643, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}], 'style': 8100}]",0.10659003257751465,0.08959269523620605,9.0,2.0,0.0,336.4481708881716,,,ARAM,,,,,,,,
NA1_4288960697,110,Varus,8,8128,8139,8138,8135,8009,8014,RD1LReE_vRzTEbF3l9mDTAR9DfpciZNunrzaZDaS5K24R_dA_bzwckKGexDrsFjqn5PJ7JmElHJKZg,4,13,n8T-YbNvwU3b-17EqeuU2YAT9V1AYROfSEkAH0VKNc67okA,297,chndrw,200,True,25,0,2,15959,16,0,0,3347,3347,3347,5249,6,0,1,0,True,False,False,False,True,False,False,13575,11600,Invalid,0,1,0,6692,3158,6694,3004,3134,1036,2052,14,3,15,NONE,0,5,3,264,3991,3284,5163,0,0,0,1,0,0,0,49468,23690,4993,4568,0,,,SUPPORT,0,58,18,41,8,3,1,False,,31,924,53460,26975,0,10543,1281,0,33,335,126,1,1,0,0,386,2,3,0,0,0,0,0,0,0,125,2,0.0,0,0,750,0,0,0,1750.9439707218535,0.12700040156750253,0,6,235,0,0,0.0,0,0,26,0.0,0,0,0,0,1,6,924.3610761900889,0.0,881.1932936502131,0,0,9,0,0,0.0,0,3,6.666666666666667,13,1.0526315789473684,0,3,0.0,0,4,0,0,9,27,1,0,2,-20.0,0,0,2,0,6692.0,0,3,0,0,0,23,0,0,2,0,0,0,0,11.394488734057916,134,24,0,0,1,0,0,0,2,1,40,1,1,40,0,1,0,0.27511576559771794,0,0,0,0,0,3,0,0,0,0.0,0,0,0,5003,5008,5007,"[{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2032, 'var2': 32, 'var3': 0}, {'perk': 8139, 'var1': 1092, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 400, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4414, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 989, 'var2': 0, 'var3': 0}], 'style': 8000}]",0.15334558486938477,0.14054572582244873,21.0,2.0,0.0,336.4481708881716,1.0,,ARAM,,,,,,,,
NA1_4288960697,50,Swain,9,8128,8139,8138,8135,8009,8014,gYAj09gWDNpgspPsijKi4bY9LfC-zFhYCSDnckVJTvQaBctZoHldpNgULj5uGD5h9MZKxfMkM1l1xQ,4,32,zEEOZ4auRq1PjCQHAnktcwLB_1I2e2ZiyptXz0-fyYsIrY4,196,weaselling,200,True,16,0,1,12117,14,0,2,564,564,564,10498,8,0,0,0,True,False,False,True,False,False,False,10947,10000,Invalid,2,2,0,4633,3111,4637,3157,0,0,2052,16,1,6,NONE,0,3,1,147,17504,10130,13440,0,1,0,1,0,0,0,1773,1204,9944,4030,0,,,SUPPORT,0,35,22,25,5,3,4,False,,21,924,20676,12501,0,26403,6628,0,13,55,178,1,0,1398,1167,3017,1,2,0,0,0,0,0,0,0,87,2,0.0,0,0,750,0,0,0,811.4613228959678,0.3180453909733173,0,8,235,0,0,0.0,0,0,21,0.0,0,0,0,0,1,6,924.3610761900889,0.0,710.6182090740906,0,0,6,0,0,0.0,0,2,2.75,1,0.5789473684210527,0,3,0.0,0,1,0,6,14,7,0,0,2,-20.0,0,0,0,0,4633.0,0,1,0,0,0,13,0,0,1,0,0,0,0,20.74055089090109,188,37,2,0,0,0,0,0,4,0,22,0,1,22,0,1,0,0.12750025519630115,0,0,0,0,0,2,0,0,0,0.0,0,0,0,5001,5008,5008,"[{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 867, 'var2': 20, 'var3': 0}, {'perk': 8139, 'var1': 835, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 400, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 1899, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 489, 'var2': 0, 'var3': 0}], 'style': 8000}]",-0.09945482015609741,-0.09893256425857544,3.0,1.0,0.0,336.4481708881716,,,ARAM,,,,,,,,
NA1_4288960697,63,Brand,10,8128,8126,8138,8106,8236,8210,XmEmjOPvqoEUkkgks49W3gYvvumXWcibTYtuSYHgDGSL_w85_ZzwsOPZKtLABf-YiRK2bNNai-2IrA,4,13,gxkFLOdq_vuM7FNo3JboCAUEVdCu1_btrDLH5hTEVpd7gxU,521,Elucidaze,200,True,28,0,1,14804,16,0,0,703,703,703,5444,8,0,1,0,True,False,False,True,False,False,False,10768,9400,Invalid,0,0,0,6653,3020,4637,4630,1026,0,2052,12,2,8,NONE,0,3,2,146,44648,27596,6329,0,0,0,0,0,0,0,3075,805,6593,5284,0,,,SUPPORT,0,43,60,40,8,4,0,False,,22,924,48449,29127,0,13310,436,0,24,33,180,1,0,725,725,388,0,2,0,0,0,0,0,0,0,151,2,0.0,0,0,0,0,0,0,1890.6326874213944,0.16033637421776417,0,7,235,0,0,0.0,0,0,19,0.0,0,0,0,0,1,6,924.3610761900889,0.0,698.974144227848,0,0,10,0,0,0.0,0,2,4.5,9,0.9473684210526315,0,1,0.0,0,2,0,0,9,18,1,0,2,-20.0,1,0,1,0,6653.0,1,2,0,0,0,21,0,0,2,0,0,0,0,11.394488734057916,136,26,0,0,0,0,0,0,0,1,36,2,1,36,0,0,0,0.2970642510334417,0,0,0,0,0,2,0,0,0,0.0,0,0,0,5002,5008,5008,"[{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1787, 'var2': 31, 'var3': 0}, {'perk': 8126, 'var1': 889, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 21, 'var2': 0, 'var3': 0}], 'style': 8200}]",0.15551292896270752,0.004443526268005371,12.0,2.0,0.0,336.4481708881716,,1.0,ARAM,,,,,,,,
NA1_4288918395,67,Vayne,1,8008,9111,9104,8014,8126,8105,RTzFJlw-TxJi6rw2XTw0xOBkpFMMbP7o6qXHrKh0UBL8ldWKMyjV0LASrdWdDAfn9t_H8Ph8xFzqlQ,4,32,ixFlVThUSEimwt-fPp0IVcg7fcb_3tdNibIN9fbDMRT2XJsK,67,Dumbsiz3,100,True,17,0,1,23982,18,0,2,2080,2080,2080,13668,14,0,0,0,True,False,False,False,False,False,False,15591,13600,Invalid,0,1,2,6672,3006,3153,3091,3046,0,2052,21,1,7,TOP,569,2,1,141,5668,1057,13967,0,0,0,0,0,0,0,66425,12174,11750,4922,0,,,SUPPORT,0,49,0,20,10,6,8,False,,8,1441,91410,19228,0,26485,948,0,85,16,360,1,0,19316,5997,768,2,2,2,0,0,0,0,0,0,79,1,0.0,0,0,300,0,0,0,800.3699566574277,0.18573706837289988,0,14,23,0,0,0.0,0,0,20,0.0,0,0,0,0,0,6,1441.4902248058952,0.0,648.9937350258292,0,0,5,0,0,0.0,0,0,1.7142857142857142,2,0.4,0,2,0.0,0,1,0,5,8,36,0,1,3,-24.0,0,0,0,0,6672.0,0,0,0,0,0,19,0,0,0,0,0,0,0,,26,36,1,0,1,0,0,0,0,0,24,1,0,24,0,0,0,0.12103546013398794,0,0,0,0,0,2,0,0,0,0.0,0,0,0,5002,5008,5005,"[{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 37, 'var2': 3, 'var3': 0}, {'perk': 9111, 'var1': 672, 'var2': 240, 'var3': 0}, {'perk': 9104, 'var1': 10, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 430, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 514, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 11, 'var2': 4, 'var3': 0}], 'style': 8100}]",,,,,,,,,ARAM,,,,,,,,
